ContentID,Type,Niche,Platform,Title,Status,ScheduledDate,PublishedDate,Engagement,Notes,source_file,content_section,date,platform,account,niche,content_type,content_path,caption,hashtags,status,posted_url,notes,structure_id,structure_name,hook_formula,body_structure,cta_type,cta_example,performance_tier,niche_fit,source,hashtag,avg_posts,competition_level,recommended
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#fitnesstips,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#workouttips,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#nutritiontips,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#healthytips,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#mindsetshift,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#fitnessjourney,medium,high,false
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#personaltraining,medium,medium,false
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#musclebuilding,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#leanmuscle,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#cleaneating,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#wholefood,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#eatclean,medium,medium,false
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#progressnotperfection,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#noexcuses,medium,medium,false
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#showup,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#grind,medium,medium,false
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#dedication,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#commitment,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#dailyhabits,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#healthyhabits,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#wellness,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#mindbody,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#recovery,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,fitness,,,,,,,,,,,,,,,,,#restday,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#AI,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#ChatGPT,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#Claude,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#productivity,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#automation,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#workflow,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#tech,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#aitools,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#promptengineering,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#generativeai,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#machinelearning,high,high,false
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#deeplearning,medium,high,false
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#buildingpublic,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#indiehacker,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#solopreneur,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#nocode,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#lowcode,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#techtwitter,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#buildinpublic,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#startups,high,high,false
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#saas,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#coding,high,high,false
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#programming,high,high,false
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#developer,high,high,false
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#productivityhack,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#workhacks,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#timesaver,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#efficiency,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#worksmarter,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#automationtools,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#zapier,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#notion,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#n8n,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#make,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#airtable,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#techstack,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#toolstack,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#remotework,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#digitaltools,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#contentcreation,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#aiwriting,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#aicontent,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#aiassistant,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#chatbot,medium,medium,false
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#LLM,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#GPT,medium,high,false
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#futureofwork,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#techindustry,medium,medium,false
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#innovation,high,high,false
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,X,,ai,,,,,,,,,,,,,,,,,#techtools,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#faith,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#christian,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#dailydevotion,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#morningroutine,high,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#quiettime,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#bibleverse,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#christianliving,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#prayer,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#blessed,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#encouragement,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#dailyword,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#faithjourney,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#trustgod,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#godisgood,medium,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#spiritualgrowth,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#biblereading,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#christianlife,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#worshiplife,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#faithoverfear,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#dailybread,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#jesuslovesyou,medium,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#scripture,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#christianwalk,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#morningdevotion,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#faithbased,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#christianinspiration,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#biblestudy,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#christianmotivation,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#godspromises,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#spirituallife,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#christianquotes,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#faithfilled,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#morningthoughts,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#peacefulmorning,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#stillness,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#intentionalliving,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#mindfulmorning,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#gratitude,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#dailygratitude,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#hopeinfaith,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#christianhope,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#faithcommunity,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#reels,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#instafaith,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#faithreels,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#christianreels,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#goodmorning,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#positivevibes,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#motivation,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,faith,,,,,,,,,,,,,,,,,#inspiration,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#fitness,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#gym,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#workout,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#fitfam,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#training,high,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#discipline,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#consistency,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#gymmotivation,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#fitnessmotivation,medium,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#gains,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#strength,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#nutrition,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#healthyeating,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#mealprep,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#protein,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#macros,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#bodybuilding,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#lifting,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#weighttraining,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#strengthtraining,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#exercise,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#fitlife,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#healthylifestyle,medium,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#gymlife,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#workoutmotivation,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#dailyworkout,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#homeworkout,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#fitnesstips,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#fitnessjourney,medium,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#musclebuilding,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#leanmuscle,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#cleaneating,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#progressnotperfection,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#showup,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#dedication,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#commitment,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#dailyhabits,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#healthyhabits,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#wellness,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#recovery,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#restday,low,low,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#fitnessgirl,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#fitnessreels,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#workoutreels,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#gymreels,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#fitnesscommunity,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#instafit,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,fitness,,,,,,,,,,,,,,,,,#instafitness,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#AI,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#ChatGPT,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#Claude,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#productivity,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#automation,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#workflow,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#tech,high,high,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#aitools,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#promptengineering,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#generativeai,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#buildingpublic,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#indiehacker,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#solopreneur,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#nocode,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#techcommunity,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#buildinpublic,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#saas,medium,medium,true
,,,,,,,,,,HASHTAG_LIBRARY.csv,hashtag_library,,Instagram,,ai,,,,,,,,,,,,,,,,,#productivityhack,medium,medium,true
